level_3rd,skill_type,tags
行政,资格证书,秘书资格证|_|行政管理师
行政专员,行政工作内容,会议管理|_|保密管理|_|公文写作|_|办公环境管理|_|名片工牌制作|_|外联管理|_|差旅管理|_|差旅管理|_|收发信件快递|_|数据处理|_|文件管理|_|文印管理|_|活动管理|_|考勤管理|_|证照管理|_|资质申报|_|选址搬迁|_|邮件管理
行政专员,资格证书,秘书资格证|_|行政管理师
行政专员-行政助理,行政工作内容,会议管理|_|保密管理|_|公文写作|_|办公环境管理|_|名片工牌制作|_|外联管理|_|差旅管理|_|差旅管理|_|收发信件快递|_|数据处理|_|文件管理|_|文印管理|_|活动管理|_|考勤管理|_|证照管理|_|资质申报|_|选址搬迁|_|邮件管理
行政专员-行政助理,资格证书,秘书资格证|_|行政管理师
行政主管,行政工作内容,会议管理|_|保密管理|_|公文写作|_|办公环境管理|_|名片工牌制作|_|外联管理|_|差旅管理|_|差旅管理|_|收发信件快递|_|数据处理|_|文件管理|_|文印管理|_|活动管理|_|考勤管理|_|证照管理|_|资质申报|_|邮件管理
行政主管,资格证书,秘书资格证|_|行政管理师
行政主管,高级管理方向,人力资源管理|_|公关管理|_|公司管理|_|团队管理|_|客户管理|_|行政管理|_|销售管理
行政总厨,工作场所,中餐厅|_|火锅店|_|烤肉店|_|烧烤店|_|西餐厅
行政总厨,服务业管理方向,卫生管理|_|客诉管理|_|成本管理
行政总厨,资格证书,厨师证
行政总监,资格证书,秘书资格证|_|行政管理师
行政总监,高级管理方向,人力资源管理|_|公关管理|_|公司管理|_|团队管理|_|客户管理|_|行政管理|_|销售管理
行政经理,行政工作内容,会议管理|_|保密管理|_|公文写作|_|办公环境管理|_|名片工牌制作|_|外联管理|_|差旅管理|_|差旅管理|_|收发信件快递|_|数据处理|_|文件管理|_|文印管理|_|活动管理|_|考勤管理|_|证照管理|_|资质申报|_|邮件管理
行政经理,资格证书,秘书资格证|_|行政管理师
行政经理,高级管理方向,人力资源管理|_|公关管理|_|公司管理|_|团队管理|_|客户管理|_|行政管理|_|销售管理
行李员,礼仪迎宾工作方向,会所迎宾|_|会所迎宾|_|售楼处迎宾|_|售楼处迎宾|_|商演迎宾|_|商演迎宾|_|庆典迎宾|_|庆典迎宾|_|晚会迎宾|_|晚会迎宾|_|车展迎宾|_|车展迎宾|_|酒店迎宾|_|酒店迎宾|_|餐厅迎宾|_|餐厅迎宾
表演教师,授课方式,一对一授课|_|线上授课|_|线下授课|_|集体授课
表演教师,教师类型,助教|_|家教|_|教师
表演教师,教育阶段,学前教育|_|小学教育
表演教师,表演教师方向,台词|_|形体|_|曲艺|_|礼仪|_|话剧
表演教师,资格证书,教师资格证
裁床,应用材料,发泡材|_|塑胶|_|橡胶|_|玻璃纤维|_|皮革|_|纸板|_|纺织物
裁床,操作设备,凤眼机|_|拉布机|_|裁剪机|_|裁床机|_|裁断机|_|铺布机
裁床,裁床方式,水刀裁床|_|激光裁床|_|电剪裁床|_|金属刀裁床
装修工程师,地产业态,住宅地产|_|办公地产|_|商业地产
装修工程师,设计软件,AFES|_|CAD
装修工程师,资格证书,一级建造师|_|二级建造师
装修项目经理,地产业态,住宅地产|_|办公地产|_|商业地产
装修项目经理,设计软件,AFES|_|CAD
装修项目经理,资格证书,一级建造师|_|二级建造师
装订工,从业背景,印刷厂|_|图文快印店
装订工,装订方法,圈装|_|对裱装|_|精装|_|线装|_|胶装|_|蝴蝶装|_|软装|_|骑马钉
装配工程师,应用领域,仪器仪表|_|制药/医疗|_|汽车行业|_|物流仓储|_|电子/半导体|_|电气机械制造|_|航空航天|_|船舶制造|_|通信/网络设备
装配工程师,装配工作方向,装配工艺|_|装配设计|_|装配质量管理
裱胶工,工作方向,模切|_|裱糊
裱胶工,操作设备,糊盒机|_|裱卡机|_|裱瓦机|_|裱糊贴面机|_|裱纸机|_|裱胶机|_|覆膜机
裱花师,点心师方向,烘焙师|_|翻糖师|_|蛋糕师|_|裱花师|_|西点学徒
西点师,菜系,东南亚菜
西点师,资格证书,健康证|_|厨师证
西班牙语翻译,资格证书,CATTI|_|西语一级口译|_|西语一级笔译|_|西语三级笔译|_|西语二级口译|_|西语二级笔译
西餐厨工,菜系,东南亚菜
西餐厨工,资格证书,健康证|_|厨师证
西餐厨师,菜系,东南亚菜
西餐厨师,资格证书,健康证|_|厨师证
视觉设计总监,交互设计方向,UI设计
视觉设计总监,平面设计方向,品牌设计|_|平面设计|_|网页设计
视觉设计总监,设计方向,包装设计|_|手绘|_|视觉设计
视觉设计总监,设计职能,美术指导|_|设计主管|_|设计总监|_|设计经理
视觉设计总监,设计软件,CAD|_|PhotoShop
视频剪辑,后期制作方向,视频剪辑|_|音频剪辑
视频剪辑,设计软件,AE|_|Premiere
视频编辑,影视工作方向,后期制作|_|影视制作
视频编辑,特效类型,固体特效|_|爆破特效|_|自然特效|_|虚拟特效
视频编辑,设计软件,AE|_|PhotoShop|_|Premiere
角色模型师,动画设计方向,绑定|_|蒙皮设计
角色模型师,游戏设计方向,游戏角色设计|_|游戏设计|_|贴图|_|骨骼绑定
角色模型师,设计职能,游戏主美|_|设计主管|_|设计师|_|设计师助理|_|设计总监|_|设计经理
角色模型师,设计软件,AE|_|CAD|_|MAYA|_|PBR|_|PhotoShop|_|Premiere|_|Spine|_|UVLayout|_|unity
解决方案工程师,技术工作内容,Helpdesk|_|IT设备维护|_|IT资产管理|_|OA流程管理|_|OA系统运维|_|云计算技术支持|_|信息化系统技术支持|_|售前技术支持|_|售后技术支持|_|多媒体技术支持|_|服务器技术支持|_|网络技术支持|_|软件技术支持|_|软硬件维护|_|运维技术支持|_|远程技术支持|_|音视频技术支持
解决方案工程师,数据库类型,DB2|_|MySQL|_|Oracle|_|PostgreSQL|_|SQL Server
解决方案工程师,系统类型,AIX|_|Linux|_|MacOS|_|Unix|_|Windows
解决方案工程师,网络设备,交换机|_|路由器|_|防火墙
解决方案工程师,计算机语言方向,Python|_|SQL|_|Shell
解决方案工程师,运维方向,机房运维|_|桌面运维
计算机硬件维护工程师,EDA软件,Cadence|_|Protel
计算机硬件维护工程师,硬件工作方向,ARM开发|_|ARM开发|_|EMC测试|_|Layout设计|_|PCB设计|_|单板开发|_|单片机开发|_|器件选型|_|射频开发|_|嵌入式硬件开发|_|嵌入式软件开发|_|电路设计|_|芯片设计
计算机硬件维护工程师,硬件工具,AD|_|PADS|_|万用表|_|示波器
计算机硬件维护工程师,计算机语言方向,C++|_|C语言|_|VHDL|_|Verilog
计算机硬件维护工程师,设计软件,CAD
计算机维修,维修对象,安卓手机维修|_|平板维修|_|电脑维修|_|相机维修|_|苹果手机维修
计算机维修,维修方向,主板芯片维修|_|屏幕维修|_|配件维修
计算机维修,维修方式,上门维修|_|网点维修
计调,旅游主题,亲子游|_|冬夏令营|_|冬季滑雪|_|商务旅行|_|户外活动|_|研学旅行|_|红色旅游|_|自驾游|_|邮轮游
计调,旅游线路,东南亚/南亚/泰国游|_|中东非洲旅游|_|出境游|_|境内游|_|日韩旅游|_|欧美旅游|_|港澳台旅游|_|澳洲旅游|_|马尔代夫游
计调,旅游组织协调职能,接待型计调|_|旅游操作助理|_|旅行定制师|_|组团型计调|_|计调经理/主管
计量工程师,应用领域,交通运输|_|仪器仪表|_|军工制造|_|制药/医疗|_|印刷/包装|_|建筑业|_|房地产|_|烟酒|_|电子/半导体|_|电气机械制造|_|能源/环保|_|食品/饮料
计量工程师,计量器具,光学计量器具|_|力学测量器具|_|化学计量器具|_|坐标测量机|_|声学计量器具|_|无线电测量仪|_|热量测量仪器|_|电磁测量仪器|_|长度计量器具|_|频率计量器具
计量工程师,计量方向,计量校准|_|计量检定|_|计量检测|_|计量理化
计量工程师,计量方式,几何量计量|_|力学计量|_|化学计量|_|工程计量|_|温度计量|_|湿度计量|_|热度计量|_|电磁学计量|_|空气计量
计量工程师,证书/职称,一级注册计量师|_|二级注册计量师
订单处理员,——,
认证工程师,产品认证标准,CE认证|_|CNAS认证|_|GMP认证|_|UL认证
认证工程师,质量安全管理体系标准,GJB9001|_|GMP|_|HACCP |_|ISO17021|_|ISO22716|_|SSOP|_|汽车质量管理体系标准|_|环境管理体系标准|_|职业健康安全管理体系标准|_|质量管理体系标准|_|食品质量管理体系标准
认证工程师,质量检测/试验方法,化学检测|_|寿命试验|_|微生物检测|_|物理检测|_|环境监测
认证工程师,质量管理工具/方法,6σ|_|8D报告|_|APQP|_|CMK|_|CPK|_|FMEA|_|FRACAS|_|FTA|_|MSA|_|PPAP|_|PPK|_|QC七大手法|_|SPC|_|全面质量管理TQM|_|精益生产
认证工程师,资格证书,内审员证|_|安全员资格证|_|安全评价师证书|_|审核员证|_|注册安全工程师证|_|质检员证书
训犬师,工作内容,健康管理|_|宠物训练|_|宠物鉴定|_|宠物饲养|_|才艺训练|_|行为纠正
训犬师,训练对象,军用犬|_|宠物狗
记者,记者方向,体育记者|_|娱乐记者|_|法制记者|_|电影记者|_|科技记者|_|财经记者
记者,资格证书,新闻采编从业资格证|_|记者证
记者,采编方向,新闻采编|_|采访
讲解员,导游方向,博物馆讲解|_|品牌讲解|_|展厅讲解|_|户外领队|_|景点讲解|_|海外领队|_|科技馆讲解
讲解员,资格证书,导游证
设备主管,生产营运方向,生产成本管理|_|生产计划与物料控制
设备维护工程师,机械加工工艺,冲压工艺|_|吸塑工艺|_|吹塑工艺|_|气保焊|_|氩弧焊|_|注塑工艺|_|消失模铸造工艺|_|液压工艺|_|熔模铸造工艺|_|电焊|_|装配工艺|_|钣金工艺
设备维护工程师,计算机辅助工程软件,ANSA|_|Abaqus|_|Adams|_|LS-DYNA|_|Nastran
设备维护工程师,设计软件,AutoCAD|_|CAD|_|SolidWorks
设备维护工程师,语言方向,英语
设计师助理,交互设计方向,UI设计
设计师助理,动画设计方向,三维动画设计|_|二维动画设计|_|动画设计|_|漫画设计
设计师助理,室内设计方向,全屋定制设计|_|室内方案设计|_|室内施工图设计|_|室内深化设计|_|工业空间设计|_|空间设计
设计师助理,平面设计方向,书籍装帧设计|_|人像修图|_|平面设计|_|画册设计|_|网页设计
设计师助理,广告设计方向,广告设计|_|户外广告设计
设计师助理,设计方向,Flash设计|_|包装设计
设计师助理,设计职能,美工|_|美术设计师|_|设计师
设计师助理,设计软件,AE|_|CAD|_|JewelCAD|_|MAYA|_|PhotoShop|_|Premiere|_|ProE|_|SAI|_|SolidWorks|_|Spine|_|三维家|_|酷家乐
设计总监,交互设计方向,UI设计
设计总监,平面设计方向,平面设计|_|网页设计
设计总监,设计方向,包装设计|_|手绘
设计总监,设计职能,主案设计师|_|美术指导|_|设计主管|_|设计经理
设计总监,设计软件,CAD|_|PhotoShop
设计经理-设计主管,交互设计方向,UI设计
设计经理-设计主管,平面设计方向,书籍装帧设计|_|品牌设计|_|平面设计|_|网页设计
设计经理-设计主管,设计方向,包装设计|_|手绘
设计经理-设计主管,设计职能,主案设计师|_|美术指导|_|设计主管|_|设计总监|_|设计经理
设计经理-设计主管,设计软件,AutoCAD|_|CAD|_|PhotoShop|_|酷家乐
设计装修,地产业态,住宅地产|_|办公地产|_|商业地产
设计装修,设计软件,AFES|_|CAD
设计装修,资格证书,一级建造师|_|二级建造师
证券,资格证书,基金从业资格证|_|基金从业资格证|_|期货从业资格证|_|期货从业资格证|_|证券从业资格证|_|证券从业资格证|_|证券分析师证|_|证券分析师证|_|证券投资顾问证|_|证券投资顾问证
证券,金融交易方向,债券交易|_|债券交易|_|外汇交易|_|外汇交易
证券,销售方式,电话销售|_|电话销售|_|网络销售|_|网络销售|_|面销|_|面销
证券,销售行业属性,基金销售|_|基金销售|_|期货销售|_|期货销售
证券事务代表,工作方向,IPO筹备|_|三会管理|_|信息披露|_|投融资管理|_|投资者关系|_|监管维护|_|股权管理|_|董事会事务
证券事务代表,证书/职称,上交所董事会秘书|_|会计从业资格证|_|基金从业资格证|_|新三板董事会秘书|_|深交所董事会秘书|_|科创板董事会秘书|_|证券从业资格证|_|证券分析师资格证
证券分析,资格证书,基金从业资格证|_|期货从业资格证|_|证券从业资格证
证券分析,金融交易方向,交易讲师|_|债券交易|_|外汇交易|_|大宗商品交易|_|期货交易|_|现货交易|_|股票交易|_|贵金属交易|_|量化交易
证券分析,金融分析方向,期货分析|_|证券分析|_|量化分析
证券分析,金融风控方向,交易风控|_|合规稽查
证券分析师,资格证书,基金从业资格证|_|基金从业资格证|_|期货从业资格证|_|期货从业资格证|_|证券从业资格证|_|证券从业资格证|_|证券分析师证|_|证券分析师证|_|证券投资顾问证|_|证券投资顾问证
证券分析师,金融交易方向,债券交易|_|债券交易|_|外汇交易|_|外汇交易
证券分析师,销售方式,电话销售|_|电话销售|_|网络销售|_|网络销售|_|面销|_|面销
证券分析师,销售行业属性,基金销售|_|基金销售|_|期货销售|_|期货销售
证券经纪人,资格证书,基金从业资格证|_|基金从业资格证|_|期货从业资格证|_|期货从业资格证|_|证券从业资格证|_|证券从业资格证|_|证券分析师证|_|证券分析师证|_|证券投资顾问证|_|证券投资顾问证
证券经纪人,金融交易方向,债券交易|_|债券交易|_|外汇交易|_|外汇交易
证券经纪人,销售方式,电话销售|_|电话销售|_|网络销售|_|网络销售|_|面销|_|面销
证券经纪人,销售行业属性,基金销售|_|基金销售|_|期货销售|_|期货销售
诉讼律师,律师方向,专业纠纷律师|_|专职律师|_|兼职律师|_|办案律师|_|授薪律师|_|提成律师|_|涉外律师|_|诉讼律师|_|非诉律师
诉讼律师,法律方向,劳动法|_|合同法|_|国际法|_|婚姻继承法|_|建筑法|_|房地产法|_|海商法|_|经济法|_|行政法|_|金融法
诉讼律师,法律案件类型,债权债务
诉讼律师,法律职能,法律风控
诉讼律师,资格证书,律师执业证|_|律师资格证
试剂研发,研发药品,中药|_|仿制药|_|化学药|_|新药|_|特药|_|生物药
试剂研发,试剂分类,体外诊断试剂|_|免疫诊断试剂|_|分子诊断试剂|_|微生物诊断试剂|_|核酸试剂|_|生化试剂
试验工程师,试验方向,FA检测|_|力学性能试验|_|可靠性试验|_|密封性能试验|_|性能试验|_|热学性能试验|_|环境试验|_|理化试验|_|系统测试|_|缺陷检测|_|耐水性能试验|_|防火阻燃性能试验
试验工程师,试验领域,EMC试验|_|LCD试验|_|LED试验|_|化工|_|半导体试验|_|原材料及加工|_|工业自动化|_|建材|_|建筑工程服务|_|新材料|_|新能源|_|智能汽车试验|_|机械/制造|_|橡塑/纤维高分子材料|_|汽车|_|汽车排放检测|_|汽车整车试验|_|汽车车载试验|_|汽车道路试验|_|汽车零部件试验|_|电力|_|电子元器件试验|_|电子设备制造|_|电气|_|电气机械/电力设备|_|电池试验|_|电源试验|_|电路试验|_|船舶/航空/航天/火车制造|_|芯片试验|_|通信/电子/半导体|_|金属制品业|_|非金属矿物制品业
语文教师,授课方式,一对一授课|_|线上授课|_|线下授课|_|集体授课
语文教师,教师类型,助教|_|双语教师|_|家教|_|教研
语文教师,教育阶段,初中教育|_|大学教育|_|小学教育|_|高中教育
语文教师,资格证书,教师资格证|_|普通话资格证
语音-视频-图形开发,后端框架,GStreamer|_|Libstagefright|_|QT
语音-视频-图形开发,技术工作内容,人脸检测|_|信号处理|_|图像分割|_|图像增强|_|图像处理|_|图像编程|_|图像识别|_|数字信号|_|数字图像|_|模式识别|_|视频图像|_|视频处理|_|视频开发|_|视频监控|_|视频直播|_|视频算法|_|视频采集|_|识别算法|_|语音信号处理|_|语音合成|_|语音识别|_|音频处理|_|音频算法|_|音频编解码
语音-视频-图形开发,技术类型,Socket技术|_|图形开发|_|图形渲染|_|嵌入式技术|_|流媒体技术|_|音视频编解码
语音-视频-图形开发,深度学习框架,Caffe|_|MXNet|_|PyTorch|_|TensorFlow
语音-视频-图形开发,计算机语言方向,C++|_|Java|_|Python
语音-视频-图形开发,软件开发工具,CUDA|_|OpenGL|_|Shader
语音算法,AI学习算法类型,Boosting|_|CNN|_|DNN|_|GBDT|_|LR|_|LambdaMART|_|RNN/LSTM|_|SVM|_|Seq2Seq|_|协同过滤|_|变量分析|_|强化学习|_|数据建模|_|文本挖掘|_|朴素贝叶斯|_|模式识别|_|矩阵分解|_|逻辑回归
